gene_id	C1	C2	H1	H2
TcCLB.508221.360	34	42	29	37
TcCLB.508221.350	0	0	0	0
TcCLB.508221.338	3	4	1	2
TcCLB.508221.329	1	3	0	0
TcCLB.508221.320	26	33	25	11
TcCLB.508221.310	2	2	2	0
TcCLB.508221.284	1	4	0	3
TcCLB.508221.260	0	1	1	0
TcCLB.508221.250	0	0	1	1
TcCLB.508221.240	0	0	0	0
TcCLB.508221.230	0	0	0	0
TcCLB.508221.220	0	0	0	0
TcCLB.508221.210	2	2	0	0
TcCLB.508221.199	1	1	1	0
TcCLB.508221.190	0	0	0	0
TcCLB.508221.180	11	22	9	9
TcCLB.508221.170	1	1	0	2
TcCLB.508221.160	0	2	0	1
TcCLB.508221.150	5	11	5	5
TcCLB.508221.130	0	0	1	0
TcCLB.508221.120	0	0	0	0
TcCLB.508221.104	0	0	1	2
TcCLB.508221.87	2	0	0	0
TcCLB.508221.76	0	0	0	0
TcCLB.508221.64	21	15	7	7
TcCLB.508221.52	0	0	1	1
TcCLB.508221.40	3	9	2	4
TcCLB.508221.30	15	17	15	12
TcCLB.508221.20	0	1	1	0
TcCLB.510361.274	0	0	0	0
TcCLB.510361.260	4	6	5	6
TcCLB.510361.250	0	1	0	0
TcCLB.510361.240	7	14	17	7
TcCLB.510361.220	0	0	0	0
TcCLB.510361.209	0	0	0	1
TcCLB.510361.200	7	12	2	4
TcCLB.510361.190	2	6	4	2
TcCLB.510361.180	1	2	1	2
TcCLB.510361.160	0	3	4	1
TcCLB.510361.130	2	1	2	0
TcCLB.510361.120	0	0	0	0
TcCLB.510361.110	41	52	36	32
TcCLB.510361.100	8	13	4	6
TcCLB.510361.90	0	0	1	0
TcCLB.510361.80	10	6	6	6
TcCLB.510361.50	2	2	1	2
TcCLB.510361.30	0	2	0	1
TcCLB.510361.20	0	0	0	0
TcCLB.510361.10	5	13	6	14
TcCLB.508219.170	5	3	5	2
TcCLB.508219.160	0	0	0	0
TcCLB.508219.140	1	0	2	0
TcCLB.508219.110	24	23	17	17
TcCLB.508219.100	0	0	0	0
TcCLB.508219.90	2	4	1	1
TcCLB.508219.80	0	0	0	0
TcCLB.508219.70	0	0	0	0
TcCLB.508219.60	13	11	7	9
TcCLB.508219.50	0	1	0	1
TcCLB.508219.30	0	0	0	0
TcCLB.508219.20	3	0	4	4
TcCLB.508219.10	2	4	4	4
TcCLB.506751.148	21	22	11	15
TcCLB.506751.132	0	0	0	0
TcCLB.506751.116	0	0	0	0
TcCLB.506751.100	2	2	0	1
TcCLB.506751.90	3	5	3	3
TcCLB.506751.70	0	3	0	1
TcCLB.506751.50	0	0	0	0
TcCLB.506751.30	0	0	0	0
TcCLB.506751.20	0	1	0	0
TcCLB.510359.690	0	0	0	0
TcCLB.510359.680	0	1	1	1
TcCLB.510359.671	2	0	0	2
TcCLB.510359.660	18	26	12	13
TcCLB.510359.650	2	5	3	4
TcCLB.510359.630	1	2	0	0
TcCLB.510359.610	0	0	0	0
TcCLB.510359.604	15	19	15	5
TcCLB.510359.600	0	0	0	0
TcCLB.510359.590	0	0	0	0
TcCLB.510359.580	20	22	13	14
TcCLB.510359.570	4	4	3	3
TcCLB.510359.550	0	0	0	0
TcCLB.510359.540	0	0	0	0
TcCLB.510359.530	23	30	28	28
TcCLB.510359.520	0	0	0	0
TcCLB.510359.490	7	6	7	11
TcCLB.510359.480	1	2	1	1
TcCLB.510359.460	0	0	0	1
TcCLB.510359.450	2	3	2	1
TcCLB.510359.430	113	146	119	91
TcCLB.510359.420	1	1	0	1
TcCLB.510359.380	7	11	11	8
TcCLB.510359.371	55	51	43	41
TcCLB.510359.360	3435	4750	3620	3671
TcCLB.510359.350	4218	5846	3649	3538
TcCLB.510359.340	5080	7055	4240	4172
TcCLB.510359.330	2357	3316	2602	2674
TcCLB.510359.320	251	369	297	253
TcCLB.510359.310	4120	6220	3943	4065
TcCLB.510359.300	2550	3487	2327	2341
TcCLB.510359.290	535	766	825	941
TcCLB.510359.270	1440	1960	1534	1557
TcCLB.510359.260	713	1006	749	770
TcCLB.510359.250	394	488	301	309
TcCLB.510359.240	970	1357	844	834
TcCLB.510359.230	1679	2466	1737	1637
TcCLB.510359.220	1348	1860	1372	1213
TcCLB.510359.210	1968	2641	1838	1935
TcCLB.510359.200	2112	3296	2404	2504
TcCLB.510359.190	835	1057	882	843
TcCLB.510359.180	1043	1447	974	924
TcCLB.510359.170	5984	8474	5453	5318
TcCLB.510359.160	470	633	451	419
TcCLB.510359.150	2018	2850	1914	1796
TcCLB.510359.140	341	496	320	300
TcCLB.510359.130	2782	3706	2702	2578
TcCLB.510359.120	3169	4371	3198	3072
TcCLB.510359.100	550	773	627	567
TcCLB.510359.90	720	977	812	795
TcCLB.510359.80	615	868	843	807
TcCLB.510359.69	1379	1799	1446	1411
TcCLB.510359.60	796	997	748	790
TcCLB.510359.50	537	719	691	650
TcCLB.510359.40	300	468	328	341
TcCLB.510359.34	750	936	761	715
TcCLB.510359.30	1213	1514	1226	1077
TcCLB.510359.20	2392	3138	3043	3044
TcCLB.510359.10	0	1	1	0
TcCLB.510357.160	0	0	0	0
TcCLB.510357.150	0	0	0	0
TcCLB.510357.140	974	1329	882	767
TcCLB.510357.130	2309	3524	2890	3079
TcCLB.510357.120	298	326	220	198
TcCLB.510357.110	554	667	552	486
TcCLB.510357.100	1745	2140	1557	1486
TcCLB.510357.90	864	1121	785	747
TcCLB.510357.80	1375	1754	1395	1395
TcCLB.510357.70	1173	1586	1168	1019
TcCLB.510357.60	301	305	262	239
TcCLB.510357.50	750	971	647	621
TcCLB.510357.40	882	1090	653	574
TcCLB.510357.30	9342	12474	7469	7011
TcCLB.510357.20	6388	8865	4797	4426
TcCLB.510357.10	5285	6982	4668	4577
TcCLB.510355.269	418	465	431	412
TcCLB.510355.260	455	515	402	386
TcCLB.510355.250	2860	3852	2369	2350
TcCLB.510355.240	977	1260	786	754
TcCLB.510355.230	715	854	642	611
TcCLB.510355.220	278	390	334	314
TcCLB.510355.210	3576	4552	3352	3289
TcCLB.510355.200	1389	1754	1350	1295
TcCLB.510355.190	355	482	386	385
TcCLB.510355.180	0	0	0	0
TcCLB.510355.150	3	6	4	5
TcCLB.510355.110	1	1	1	0
TcCLB.510355.104	0	2	1	0
TcCLB.510355.97	0	2	1	0
TcCLB.510355.90	1	1	0	4
TcCLB.510355.70	23	22	27	19
TcCLB.510355.41	46	70	38	28
TcCLB.510355.10	3	0	3	2
TcCLB.508945.10	392	488	247	233
TcCLB.508945.20	0	0	0	0
TcCLB.508947.5	0	0	0	0
TcCLB.508947.9	0	0	0	0
TcCLB.506491.10	133	158	234	253
TcCLB.506491.20	1324	2047	2398	2420
TcCLB.443971.10	1	2	7	5
TcCLB.511367.10	7	12	15	20
TcCLB.511367.20	21	31	44	48
TcCLB.511367.30	12	23	29	31
TcCLB.511367.40	8	15	23	23
TcCLB.511367.50	2412	3661	2238	2193
TcCLB.511367.60	1897	2619	2157	2133
TcCLB.511367.70	1890	2497	1830	1829
TcCLB.511367.74	1262	1751	1536	1487
TcCLB.511367.80	923	1334	1015	1028
TcCLB.511367.90	1551	2092	1367	1377
TcCLB.511367.100	778	1117	755	716
TcCLB.511367.110	708	1062	677	658
TcCLB.511367.120	0	0	0	0
TcCLB.511367.129	1090	1504	984	1008
TcCLB.511367.138	925	1387	984	1077
TcCLB.511367.150	1762	2342	1471	1347
TcCLB.511367.159	710	991	959	992
TcCLB.511367.170	5330	7425	5484	5323
TcCLB.511367.180	1587	2119	1555	1650
TcCLB.511367.190	1148	1536	1123	1052
TcCLB.511367.199	0	1	0	0
TcCLB.511367.210	2823	3947	2870	2813
TcCLB.511367.220	6723	9986	8318	8348
TcCLB.511367.230	1636	2332	1605	1440
TcCLB.511367.240	326	409	219	198
TcCLB.511367.260	1882	2713	1932	1897
TcCLB.511367.280	1016	1380	969	950
TcCLB.511367.290	2183	3086	1928	1939
TcCLB.511367.310	1123	1596	1296	1210
TcCLB.511367.320	1653	2190	1709	1589
TcCLB.511367.330	477	688	499	463
TcCLB.511367.340	3366	4433	2634	2695
TcCLB.511367.350	956	1351	910	847
TcCLB.511367.354	419	551	446	394
TcCLB.511367.360	0	0	0	1
TcCLB.511367.370	141	170	140	132
TcCLB.510119.9	0	4	3	1
TcCLB.510119.20	0	0	0	1
TcCLB.510119.30	1221	1693	1381	1332
TcCLB.510119.40	292	387	325	308
TcCLB.510119.50	1737	2371	1652	1552
TcCLB.510119.60	462	628	511	472
TcCLB.510119.70	662	875	621	593
TcCLB.416891.9	321	416	279	307
TcCLB.416891.19	222	234	174	178
TcCLB.510121.9	268	328	221	214
TcCLB.510121.20	12237	16165	19851	18841
TcCLB.510121.30	850	1286	979	899
TcCLB.510121.40	756	882	776	695
TcCLB.510121.50	521	692	530	452
TcCLB.510121.60	1145	1523	1062	1015
TcCLB.510121.70	3430	4753	3297	3069
TcCLB.510121.80	2005	2674	1714	1676
TcCLB.510121.90	2320	2967	1751	1623
TcCLB.510121.100	223	303	192	192
TcCLB.510121.110	3390	4546	2955	2923
TcCLB.510121.120	781	941	701	620
TcCLB.510121.130	282	315	214	212
TcCLB.510121.140	1520	1848	1401	1191
TcCLB.510121.150	1387	1835	1161	1014
TcCLB.510121.160	5074	6970	4297	3969
TcCLB.510121.170	4102	4806	3462	2994
TcCLB.510121.180	1365	1734	1383	1364
TcCLB.510121.190	615	717	595	531
TcCLB.508059.4	925	1019	620	637
TcCLB.508059.10	238	321	275	267
TcCLB.508059.20	2654	3573	2710	2473
TcCLB.508059.24	1065	1556	1345	1304
TcCLB.508059.30	947	1229	1053	1024
TcCLB.508059.40	1648	2008	1633	1612
TcCLB.508059.50	2879	3636	2608	2397
TcCLB.503965.39	625	741	551	495
TcCLB.503965.30	1047	1202	927	947
TcCLB.503965.20	3768	4983	3236	3136
TcCLB.503965.10	1078	1280	873	886
TcCLB.506561.10	943	1165	693	576
TcCLB.506561.14	703	956	648	622
TcCLB.506561.20	221	295	278	241
TcCLB.508061.10	7	16	21	10
TcCLB.508061.20	2	2	3	1
TcCLB.508061.30	0	2	0	2
TcCLB.508061.40	0	0	0	1
TcCLB.508061.50	1	1	0	1
TcCLB.508061.60	3	3	3	4
TcCLB.508061.130	9	8	4	9
TcCLB.508061.154	12	13	8	6
TcCLB.508593.10	0	0	0	0
TcCLB.508593.20	0	0	0	0
TcCLB.508593.30	814	1112	780	758
TcCLB.508593.40	1219	1774	1169	1123
TcCLB.508593.44	1666	2291	1577	1663
TcCLB.508593.50	1694	2491	1800	1661
TcCLB.508593.60	2014	2780	1821	1666
TcCLB.508593.69	338	486	350	309
TcCLB.508593.80	1472	2131	1565	1398
TcCLB.508593.90	652	759	692	651
TcCLB.508593.100	1365	1897	1547	1620
TcCLB.508593.110	1268	1784	1257	1332
TcCLB.508593.120	790	1068	799	817
TcCLB.508593.130	4328	5941	4176	4116
TcCLB.508593.140	3733	5464	4952	5280
TcCLB.508593.150	1795	2610	1983	1969
TcCLB.510885.10	1530	2194	1555	1491
TcCLB.510885.20	1110	1469	960	941
TcCLB.510885.30	1442	1874	1213	1118
TcCLB.510885.40	2997	4302	2697	2722
TcCLB.510885.50	716	992	695	665
TcCLB.510885.60	2297	3211	2190	1945
TcCLB.510885.70	803	1168	971	995
TcCLB.510885.80	838	1168	911	958
TcCLB.510885.90	558	772	542	554
TcCLB.510885.100	1162	1539	1169	1207
TcCLB.510885.110	1399	2042	1496	1495
TcCLB.510885.120	1361	2011	1431	1518
TcCLB.510885.130	777	1141	718	701
TcCLB.510885.140	980	1419	1095	1148
TcCLB.510885.160	4381	6814	4237	4508
TcCLB.510887.14	1722	2334	1692	1749
TcCLB.510887.30	1521	1895	1610	1626
TcCLB.510887.40	1078	1436	1023	981
TcCLB.510887.50	2786	3875	2715	2925
TcCLB.510887.60	1339	1990	1297	1316
TcCLB.510887.64	736	1052	787	773
TcCLB.510887.70	1867	2541	1614	1501
TcCLB.510889.4	136	195	116	121
TcCLB.510889.10	716	914	641	572
TcCLB.510889.20	1682	2352	1700	1577
TcCLB.510889.30	1219	1789	1168	1087
TcCLB.510889.50	18020	24905	16932	16379
TcCLB.510889.80	4698	6864	5367	5517
TcCLB.510889.100	1421	1894	1453	1477
TcCLB.510889.110	1949	2674	1862	1748
TcCLB.510889.120	405	536	298	279
TcCLB.510889.130	223	301	231	207
TcCLB.510889.140	123	150	82	72
TcCLB.510889.150	2403	3129	2294	2038
TcCLB.510889.160	1362	1730	1216	1149
TcCLB.510889.170	3292	4703	3270	3167
TcCLB.510889.190	1302	1750	1307	1274
TcCLB.510889.200	1999	2839	2186	1993
TcCLB.510889.205	1644	2020	1574	1619
TcCLB.510889.210	1364	1814	1243	1223
TcCLB.510889.221	24844	33520	25922	25157
TcCLB.510889.231	498	646	489	436
TcCLB.510889.240	422	525	394	380
TcCLB.510889.251	1288	1673	1652	1683
TcCLB.510889.261	1	0	1	1
TcCLB.510889.266	0	0	0	0
TcCLB.510889.270	5185	6680	4511	4577
TcCLB.510889.280	383	529	630	724
TcCLB.510889.290	225	291	308	287
TcCLB.510889.300	1056	1351	1079	989
TcCLB.510889.310	3731	5410	3628	3627
TcCLB.510889.320	1493	1915	1345	1306
TcCLB.510889.330	716	907	705	709
TcCLB.510889.340	418	476	339	318
TcCLB.510889.352	0	0	0	0
TcCLB.508595.11	16	33	22	13
TcCLB.508595.20	13	32	23	14
TcCLB.508595.30	2	0	1	1
TcCLB.508595.35	0	0	0	0
TcCLB.508595.40	0	0	0	0
TcCLB.508595.50	1	1	1	0
TcCLB.509401.30	122	185	86	85
TcCLB.509401.20	16	22	10	13
TcCLB.460197.10	29	48	13	24
TcCLB.509399.190	384	471	437	426
TcCLB.509399.180	366	474	365	335
TcCLB.509399.170	1550	2091	1325	1401
TcCLB.509399.160	1424	2024	1379	1466
TcCLB.509399.150	16	23	14	17
TcCLB.509399.140	1253	1746	1284	1237
TcCLB.509399.130	809	1077	782	720
TcCLB.509399.120	2094	3064	2160	2177
TcCLB.509399.110	1591	2287	1610	1487
TcCLB.509399.100	1790	2459	1752	1539
TcCLB.509399.90	466	568	525	469
TcCLB.509399.80	1410	2033	1347	1306
TcCLB.509399.70	660	948	682	634
TcCLB.509399.60	1113	1590	1140	1078
TcCLB.509399.20	6	9	3	3
TcCLB.509399.9	64	80	50	36
TcCLB.507297.30	12	13	6	8
TcCLB.507297.20	3550	4681	2819	2617
TcCLB.507297.10	67	89	56	57
TcCLB.509429.329	0	0	0	0
TcCLB.509429.320	127	176	65	79
TcCLB.509429.310	1576	2188	1427	1431
TcCLB.509429.300	1272	1660	1283	1174
TcCLB.509429.290	1715	2241	1694	1610
TcCLB.509429.280	1979	2647	1389	1367
TcCLB.509429.270	2670	3915	2887	2924
TcCLB.509429.260	1348	1902	1566	1535
TcCLB.509429.250	2292	3204	2044	1997
TcCLB.509429.240	973	1270	848	741
TcCLB.509429.230	658	813	783	740
TcCLB.509429.220	1469	1815	1193	1121
TcCLB.509429.210	1045	1307	783	753
TcCLB.509429.200	778	970	706	639
TcCLB.509429.190	2613	3309	2213	1879
TcCLB.509429.180	951	1200	880	846
TcCLB.509429.170	1450	1945	1510	1466
TcCLB.509429.160	1117	1340	1225	1183
TcCLB.509429.150	2318	3157	2103	1951
TcCLB.509429.140	773	949	642	598
TcCLB.509429.130	933	1313	1064	1062
TcCLB.509429.124	579	704	486	482
TcCLB.509429.120	756	955	652	619
TcCLB.509429.110	2201	2661	2075	1885
TcCLB.509429.100	962	1327	1009	985
TcCLB.509429.90	1106	1418	1103	1099
TcCLB.509429.80	1020	1353	820	719
TcCLB.509429.70	3	3	1	2
TcCLB.509429.59	5678	7669	7624	7714
TcCLB.509429.50	160	269	171	160
TcCLB.509429.41	2	1	2	5
TcCLB.509429.30	6	8	3	7
TcCLB.509429.10	3	0	2	2
TcCLB.509429.4	121	140	99	104
TcCLB.505419.20	8	11	6	12
TcCLB.507911.15	3	3	1	1
TcCLB.507911.30	1	7	1	4
TcCLB.507911.33	0	1	0	1
TcCLB.507911.36	1	0	0	0
TcCLB.507911.40	10	6	10	4
TcCLB.507911.50	1100	1468	792	719
TcCLB.507911.60	0	1	0	0
TcCLB.503545.20	3	10	4	8
TcCLB.503545.10	1	2	3	2
TcCLB.509941.30	14	27	9	9
TcCLB.509941.70	1	0	1	0
TcCLB.509941.78	0	0	0	0
TcCLB.509941.85	22	17	10	14
TcCLB.509941.100	1736	2147	1526	1416
TcCLB.509941.110	2972	4085	2516	2283
TcCLB.509941.120	1686	2170	1465	1406
TcCLB.509941.140	1185	1573	1157	1129
TcCLB.503543.20	2015	2824	1715	1751
TcCLB.503543.10	705	831	581	552
TcCLB.503543.4	270	340	237	213
TcCLB.503541.40	3731	4854	4527	4422
TcCLB.503541.30	866	1098	870	854
TcCLB.503541.20	991	1204	957	846
TcCLB.503541.10	1475	1946	1829	1719
TcCLB.503541.5	55	101	77	67
TcCLB.509943.11	15	15	19	18
TcCLB.509943.20	2296	2799	2659	2503
TcCLB.509943.30	2336	3117	2444	2474
TcCLB.507913.10	509	659	518	501
TcCLB.507913.20	1089	1279	989	902
TcCLB.507913.30	2131	2833	1693	1532
TcCLB.507913.39	876	1117	738	767
TcCLB.507915.5	595	801	589	587
TcCLB.507915.10	306	365	535	570
TcCLB.507915.19	349	466	252	287
TcCLB.416511.9	903	1202	747	683
TcCLB.509945.10	2439	3509	2483	2529
TcCLB.509945.20	860	1193	1007	911
TcCLB.509945.24	493	603	486	468
TcCLB.509945.30	2566	3431	2175	1939
TcCLB.503913.4	1172	1700	1239	1204
TcCLB.503913.10	1234	1635	1237	1081
TcCLB.503913.20	1485	1955	1295	1269
TcCLB.503913.29	445	620	439	472
TcCLB.503913.40	347	415	464	464
TcCLB.503913.49	178	249	155	172
TcCLB.504091.10	2278	2997	2134	1990
TcCLB.504091.5	174	221	173	167
TcCLB.404073.10	374	452	323	285
TcCLB.404073.20	444	611	350	372
TcCLB.431849.10	65	84	67	54
TcCLB.431849.20	487	613	443	353
TcCLB.506445.10	1090	1477	983	925
TcCLB.506445.20	2253	3371	2832	2841
TcCLB.506445.30	5060	7133	5264	5138
TcCLB.506445.40	1657	2506	1539	1491
TcCLB.506445.60	4799	7216	5529	5077
TcCLB.506445.70	2077	2753	1896	1740
TcCLB.506445.80	1705	2330	1762	1740
TcCLB.506445.90	596	843	811	867
TcCLB.506445.100	1472	2033	1512	1503
TcCLB.506445.110	3953	5435	3581	3291
TcCLB.506445.121	229	336	211	236
TcCLB.430727.9	551	675	489	472
TcCLB.506447.10	844	1239	847	843
TcCLB.506447.19	1485	2076	1409	1293
TcCLB.470521.10	325	525	309	327
TcCLB.459389.10	615	760	513	532
TcCLB.504839.70	3146	4216	3133	2859
TcCLB.504839.60	2303	3186	2429	2439
TcCLB.504839.50	2036	2850	2192	2364
TcCLB.504839.44	3	3	0	0
TcCLB.504839.36	0	0	0	0
TcCLB.504839.28	1	0	0	0
TcCLB.422031.10	46	58	38	56
TcCLB.507259.4	0	0	0	0
TcCLB.507259.10	2	2	0	2
TcCLB.507259.16	216	289	251	215
TcCLB.427091.10	1205	1669	1228	1191
TcCLB.504949.14	1193	1693	1471	1426
TcCLB.504949.30	2086	2924	1804	1980
TcCLB.504949.39	1411	1897	1282	1210
TcCLB.509353.10	492	660	568	644
TcCLB.509353.20	1613	2298	1471	1493
TcCLB.509353.30	932	1405	1212	1203
TcCLB.509353.40	2154	3158	2371	2333
TcCLB.509353.50	2383	3307	2249	2089
TcCLB.509353.60	3135	4342	2662	2680
TcCLB.507241.10	2116	2919	1988	1952
TcCLB.507241.20	1676	2283	1529	1459
TcCLB.507241.30	16816	22284	11395	10874
TcCLB.507241.39	5414	7112	4013	3781
TcCLB.506509.10	621	816	548	562
TcCLB.506509.20	991	1323	947	881
TcCLB.506509.30	1950	2841	1872	1739
TcCLB.506509.40	441	633	437	440
TcCLB.506509.50	2598	3529	2266	2154
TcCLB.506509.60	938	1238	891	825
TcCLB.510043.20	3115	4402	2679	2616
TcCLB.510043.29	539	807	448	467
TcCLB.510043.40	1884	2663	1740	1719
TcCLB.510043.50	4366	6335	4176	4227
TcCLB.510043.59	1601	2204	1480	1350
TcCLB.510045.20	506	643	510	504
TcCLB.510045.30	1137	1582	1090	1055
TcCLB.437999.9	1081	1359	957	892
TcCLB.506511.10	538	720	500	479
TcCLB.506511.20	1921	2627	1969	1871
TcCLB.506511.30	2439	3427	2030	2009
TcCLB.506511.40	3203	4455	2604	2657
TcCLB.506511.50	1880	2579	1957	1849
TcCLB.506511.60	2685	3561	2147	2024
TcCLB.506511.70	632	909	673	641
TcCLB.506511.80	1253	1611	1039	1013
TcCLB.510047.10	1591	2215	1469	1334
TcCLB.510047.60	208	340	239	214
TcCLB.510047.70	0	0	0	0
TcCLB.510047.80	21	25	32	26
TcCLB.510047.100	0	1	3	3
TcCLB.510047.109	43	52	35	30
TcCLB.510047.120	50	57	39	38
TcCLB.510047.129	0	0	1	1
TcCLB.507973.10	5	1	3	3
TcCLB.507973.20	0	1	0	0
TcCLB.506433.10	3	11	4	10
TcCLB.509931.20	5	13	8	10
TcCLB.509931.10	0	1	0	0
TcCLB.509929.21	0	0	1	1
TcCLB.509929.10	0	1	0	0
TcCLB.507903.19	8	8	14	6
TcCLB.507901.51	0	0	0	0
TcCLB.507901.30	52	95	63	63
TcCLB.507901.10	0	0	0	0
TcCLB.419207.9	0	0	0	0
TcCLB.510221.10	1030	1399	1000	923
TcCLB.510221.20	898	1122	913	864
TcCLB.510221.30	3411	4524	3036	2981
TcCLB.510221.39	1199	1533	1011	866
TcCLB.506627.10	1511	1843	1201	1082
TcCLB.506627.20	3060	4085	2692	2644
TcCLB.506627.40	975	1315	1030	915
TcCLB.506627.50	2149	2803	2091	1894
TcCLB.506627.60	740	919	712	678
TcCLB.506627.70	1104	1393	916	863
TcCLB.506627.80	1605	2214	1451	1309
TcCLB.506627.90	2659	3673	2449	2149
TcCLB.506627.100	470	690	446	459
TcCLB.506627.110	2670	3672	2649	2338
TcCLB.506627.130	3	7	4	2
TcCLB.508193.15	4	5	4	9
TcCLB.508193.20	71	110	68	67
TcCLB.508193.30	0	0	0	0
TcCLB.508193.45	33	49	26	32
TcCLB.508193.60	23	19	11	5
TcCLB.508195.10	83	129	63	56
TcCLB.510333.10	2765	4061	3248	3308
TcCLB.510335.10	1739	2558	2175	2303
TcCLB.510335.30	8691	12123	7817	7170
TcCLB.510337.11	1309	1769	1109	992
TcCLB.510337.20	3453	4616	2799	2619
TcCLB.510337.30	2478	3490	2670	2600
TcCLB.510337.40	1	4	1	1
TcCLB.510337.50	9	12	8	11
TcCLB.508197.10	16359	22242	21136	20407
TcCLB.508197.20	0	0	0	0
TcCLB.508197.30	880	1085	786	673
TcCLB.508197.39	0	0	0	0
TcCLB.508199.10	0	2	0	0
TcCLB.508199.20	1630	2291	1663	1772
TcCLB.508199.30	799	1137	832	774
TcCLB.508199.50	2536	3172	2012	1848
TcCLB.508199.60	714	855	737	719
TcCLB.508199.70	2075	2678	2045	1923
TcCLB.508199.80	2162	2731	2088	1947
TcCLB.508199.90	2225	2788	1700	1558
TcCLB.510339.7	1214	1376	866	743
TcCLB.510339.14	1616	2241	1480	1428
TcCLB.510339.20	1325	1689	1056	931
TcCLB.510339.40	1607	2181	1431	1406
TcCLB.510339.50	0	0	0	1
TcCLB.510339.54	1419	1729	1318	1230
TcCLB.510339.60	1777	2321	1696	1724
TcCLB.510339.70	1734	2405	1459	1425
TcCLB.510339.74	1602	2048	1746	1764
TcCLB.510339.80	16819	22490	14040	13640
TcCLB.510339.85	0	1	1	1
TcCLB.510339.90	0	1	0	3
TcCLB.510339.100	0	0	0	0
TcCLB.503481.20	0	0	0	0
TcCLB.453445.10	1992	2966	2111	2161
TcCLB.453445.20	1953	2810	2062	1998
TcCLB.458241.10	179	198	221	179
TcCLB.510579.119	1073	1633	982	954
TcCLB.510579.110	6844	9474	5963	5463
TcCLB.510579.100	1253	1776	1130	1122
TcCLB.510579.90	1472	2196	1338	1360
TcCLB.510579.80	3	2	0	0
TcCLB.510579.70	11016	15476	12380	12400
TcCLB.510579.60	1465	1872	1294	1270
TcCLB.510579.50	3100	4342	3062	2997
TcCLB.510579.40	1111	1357	858	833
TcCLB.510579.30	4449	6472	4252	4394
TcCLB.510579.20	1652	2291	1685	1582
TcCLB.510579.14	2803	4130	2562	2505
TcCLB.510579.10	1446	2063	1400	1258
TcCLB.510577.50	2748	3815	2359	2186
TcCLB.510577.40	1360	1906	1487	1455
TcCLB.510577.30	2274	3041	2201	2186
TcCLB.510577.10	282	287	284	241
TcCLB.510575.239	129	163	144	133
TcCLB.510575.230	1568	2056	1462	1324
TcCLB.510575.220	1660	2227	1495	1560
TcCLB.510575.210	1729	2282	1891	1811
TcCLB.510575.200	2496	3459	2596	2531
TcCLB.510575.190	3	3	2	8
TcCLB.510575.180	1642	2259	1795	1714
TcCLB.510575.170	1036	1423	1035	1007
TcCLB.510575.160	1311	1807	1158	1133
TcCLB.510575.150	2689	3620	2311	2141
TcCLB.510575.140	2381	3244	2267	2271
TcCLB.510575.130	2387	3534	2531	2469
TcCLB.510575.120	1094	1428	1089	1073
TcCLB.510575.100	1129	1546	1016	927
TcCLB.510575.50	527	648	509	494
TcCLB.510575.40	2148	2928	2247	2224
TcCLB.510575.30	1978	2884	2240	2159
TcCLB.510575.20	1010	1498	949	936
TcCLB.510575.10	922	1112	1072	1039
TcCLB.510575.5	1659	2456	1590	1599
TcCLB.508351.60	2627	3845	2668	2570
TcCLB.508351.50	1531	2011	1328	1208
TcCLB.508351.40	1246	1555	1037	946
TcCLB.508351.30	3201	4374	3104	2972
TcCLB.508351.20	273	329	312	275
TcCLB.508351.10	2898	3839	2722	2764
TcCLB.508349.39	917	1420	1256	1208
TcCLB.508349.30	4603	6303	3623	3196
TcCLB.508349.20	2084	2570	1503	1543
TcCLB.508349.10	358	404	253	280
TcCLB.452039.9	2275	3286	2180	2135
TcCLB.510573.19	566	843	558	491
TcCLB.510573.10	11	25	8	16
TcCLB.510571.39	0	0	0	0
TcCLB.510571.30	92	122	79	95
TcCLB.510571.20	761	904	677	643
TcCLB.510571.10	623	749	506	504
TcCLB.510571.5	10	19	9	10
TcCLB.510569.20	0	0	0	0
TcCLB.510569.10	33	38	41	40
TcCLB.510567.10	3	4	2	7
TcCLB.506903.50	4	9	7	3
TcCLB.506903.20	0	0	0	1
TcCLB.506903.10	0	0	0	0
TcCLB.412393.10	0	0	0	0
TcCLB.508621.10	0	1	1	0
TcCLB.508621.30	0	4	3	1
TcCLB.508621.51	22	25	22	29
TcCLB.508623.10	1	0	0	0
TcCLB.505997.10	8	11	13	13
TcCLB.505997.21	0	0	0	0
TcCLB.505997.31	0	1	0	1
TcCLB.505997.40	2	2	0	1
TcCLB.505997.60	3	7	1	5
TcCLB.505997.65	1	0	1	1
TcCLB.505997.70	0	0	0	1
TcCLB.505997.80	8	12	11	17
TcCLB.505997.100	12	23	15	13
TcCLB.505997.160	1	3	7	2
TcCLB.505997.174	7	19	7	12
TcCLB.505997.190	21	41	23	21
TcCLB.505997.200	828	1152	789	766
TcCLB.505997.210	722	881	665	635
TcCLB.509487.4	262	372	263	287
TcCLB.509487.10	580	705	599	493
TcCLB.509487.20	1020	1231	999	948
TcCLB.505999.4	940	1189	942	771
TcCLB.505999.10	12	12	25	34
TcCLB.505999.20	180	273	156	192
TcCLB.505999.24	929	1252	883	904
TcCLB.505999.30	481	715	542	553
TcCLB.505999.40	1136	1509	947	971
TcCLB.505999.50	592	706	501	459
TcCLB.505999.60	707	980	679	657
TcCLB.505999.70	1649	2369	1743	1683
TcCLB.505999.80	566	631	457	417
TcCLB.505999.90	1733	2222	1807	1925
