,gene,euclidean_dist,cityblock_dist,minkowsky_dist,cosine_dist,km2_eucl,km3_eucl,km5_eucl,km10_eucl,km100_eucl,km2_city,km3_city,km5_city,km10_city,km100_city,km2_minkow,km3_minkow,km5_minkow,km10_minkow,km100_minkow,km2_cos,km3_cos,km5_cos,km10_cos,km100_cos
164,ADCK5,0.13427635370945548,0.2166686859904071,0.13427635370945548,0.02331453158991381,0,2,2,1,49,1,0,0,5,52,0,1,1,0,46,0,1,3,5,23
165,ADCY1,0.19904298560185696,0.3093408134642356,0.19904298560185696,0.0365634429260171,0,2,0,4,61,1,0,0,0,37,0,1,3,8,39,0,1,3,2,9
166,ADCY3,0.42182236544853463,0.6484523641265941,0.42182236544853463,0.21414594435206735,1,1,1,6,47,0,1,1,7,33,1,2,4,2,66,1,2,4,9,48
167,ADCY4,0.09742955606980924,0.15782184775643088,0.09742955606980924,0.005180843123453238,0,2,2,1,83,1,0,3,2,30,0,1,1,6,40,0,1,3,5,13
168,ADCY6,0.02132232656227505,0.03139765157101587,0.02132232656227505,0.00046824879926343765,0,2,2,5,21,1,0,3,8,42,0,1,1,3,52,0,1,3,5,43
169,ADCY7,0.06600810236591494,0.10384802956908484,0.06600810236591494,0.003922684041989255,0,2,2,5,81,1,0,3,8,80,0,1,1,3,15,0,1,3,5,13
170,ADCY9,0.20462283591836294,0.33036820177907894,0.20462283591836294,0.0452984898009825,0,2,0,4,29,1,2,0,0,62,0,1,3,8,27,0,1,3,2,28
171,ADD1,0.09882428137735702,0.1609106012040956,0.09882428137735702,0.010248823993809442,0,2,2,1,24,1,0,3,2,30,0,1,1,6,40,0,1,3,5,65
172,ADD3,0.16866880269141554,0.25600050432913424,0.16866880269141554,0.03302267957339744,0,2,0,8,52,1,0,0,5,61,0,1,3,0,69,0,1,3,2,95
173,ADFP,0.9010940081706632,1.3261698538480076,0.9010940081706632,0.6413952737298845,1,1,3,7,56,0,1,4,4,17,1,2,0,4,35,1,0,0,8,7
174,ADH5,0.06889036513823192,0.10472905938489152,0.06889036513823192,0.006645141287219936,0,2,2,5,81,1,0,3,8,80,0,1,1,3,15,0,1,3,5,45
175,ADH7,0.3630277362633356,0.5407991995093766,0.3630277362633356,0.14630844768642426,1,0,4,0,90,0,2,2,3,64,1,0,4,2,29,0,2,4,1,68
176,ADI1,0.22566262184218197,0.35676551486603825,0.22566262184218197,0.05775651552487682,0,0,0,4,55,1,2,0,0,34,0,0,3,8,38,0,1,1,2,81
177,ADIPOR1,0.07907977413193211,0.12846445983471225,0.07907977413193211,0.007634203990568023,0,2,2,5,73,1,0,3,2,98,0,1,1,3,97,0,1,3,5,45
178,ADIPOR2,0.1080292943147489,0.15483828497897145,0.1080292943147489,0.0163802310158615,0,2,2,1,70,1,0,3,2,30,0,1,1,6,64,0,1,3,5,44
179,ADK,0.20057651515036387,0.3081394673870088,0.20057651515036387,0.05481116000847519,0,2,0,4,29,1,0,0,0,37,0,1,3,8,39,0,1,1,2,54
180,ADM,0.08168222536503782,0.13125841294855378,0.08168222536503782,0.00969002860831314,0,2,2,5,9,1,0,3,2,98,0,1,1,6,97,0,1,3,5,65
181,ADNP,0.05145436438649158,0.08264905902167338,0.05145436438649158,0.0032448719119984037,0,2,2,5,57,1,0,3,8,69,0,1,1,3,84,0,1,3,5,13
182,ADNP2,0.21224880705747876,0.3442545563538385,0.21224880705747876,0.06151576119767277,0,0,0,4,74,1,2,0,0,58,0,0,3,8,91,0,1,1,0,76
183,ADO,0.0687978316351859,0.11131802071706903,0.0687978316351859,0.005409979569226064,0,2,2,5,81,1,0,3,8,16,0,1,1,3,15,0,1,3,5,13
184,ADORA2B,0.16081242427811068,0.2619885740665936,0.16081242427811068,0.03740115957259216,0,2,0,8,79,1,0,0,5,4,0,1,3,0,26,0,1,3,2,9
185,ADPGK,0.2907769364822811,0.4679519180874285,0.2907769364822811,0.09349177613960957,1,0,4,9,72,0,2,2,3,95,1,0,2,5,43,0,1,1,0,32
186,ADPRH,0.10158927975300695,0.16476235852533733,0.10158927975300695,0.009751165915869442,0,2,2,1,24,1,0,3,2,46,0,1,1,6,40,0,1,3,5,65
187,ADPRHL1,0.6794211874914695,1.106860706860707,0.6794211874914695,0.3452519676275484,1,1,3,3,31,0,1,4,4,40,1,2,0,7,65,1,0,2,6,14
188,ADPRHL2,0.14276264634148947,0.23312969187132954,0.14276264634148947,0.025966672333566976,0,2,0,8,87,1,0,0,5,9,0,1,3,0,83,0,1,3,5,91
189,ADRA2A,0.5627291261036678,0.8893280118563202,0.5627291261036678,0.30808216077160655,1,1,3,3,2,0,1,4,6,87,1,2,0,7,28,1,0,2,4,1
190,ADRB2,0.14799530718301504,0.21485551485551485,0.14799530718301504,0.031398266926327634,0,2,0,8,32,1,0,0,5,52,0,1,3,0,54,0,1,3,2,31
191,ADRBK1,0.3134919139183574,0.49184064795165533,0.3134919139183574,0.11913314139017983,1,0,4,0,63,0,2,2,3,23,1,0,2,5,51,0,2,1,7,80
192,ADRBK2,0.5457196490493238,0.8818848167539268,0.5457196490493238,0.31506733163930445,1,1,1,2,65,0,1,4,6,87,1,2,0,7,60,1,0,2,4,64
193,ADRM1,0.33682601837309106,0.506939918593682,0.33682601837309106,0.13859976460807288,1,0,4,0,41,0,2,2,3,6,1,0,2,5,19,0,2,4,7,18
194,ADSL,0.2901845187888322,0.4160153477218226,0.2901845187888322,0.09681643236866944,1,0,4,9,72,1,2,2,9,44,1,0,2,5,43,0,1,1,7,93
195,ADSS,0.07314913100902146,0.11809324709400282,0.07314913100902146,0.007227539466301058,0,2,2,5,38,1,0,3,8,48,0,1,1,3,44,0,1,3,5,45
196,ADSSL1,0.3463250407627249,0.5487179487179488,0.3463250407627249,0.1402313798289776,1,0,4,0,16,0,2,2,3,64,1,0,2,5,67,0,2,4,1,18
197,AEBP1,0.3603782145036177,0.5781692878302793,0.3603782145036177,0.0920593764351052,1,0,4,0,90,0,2,1,7,71,1,0,2,2,29,0,1,1,0,32
198,AEBP2,0.10456824033311327,0.16592656210052353,0.10456824033311327,0.013674330171145055,0,2,2,1,70,1,0,3,2,46,0,1,1,6,92,0,1,3,5,71
199,AEN,0.33006428665281823,0.509532137776046,0.33006428665281823,0.1309227308915203,1,0,4,0,92,0,2,2,3,6,1,0,2,5,77,0,2,4,7,85
200,AES,0.21290874146525562,0.32383091834113564,0.21290874146525562,0.0647510501975257,0,0,0,4,74,1,0,0,0,10,0,0,3,8,91,0,1,1,0,0
201,AFAP1,0.07222527897450792,0.11594455366832074,0.07222527897450792,0.005097619306893897,0,2,2,5,38,1,0,3,8,16,0,1,1,3,44,0,1,3,5,13
202,AFAP1L1,0.5470346686150631,0.8110580363186293,0.5470346686150631,0.22379797530881773,1,1,1,2,65,0,1,1,1,83,1,2,0,7,60,1,2,4,9,94
203,AFAP1L2,0.13431335390806304,0.19126792059122888,0.13431335390806304,0.02287231571627968,0,2,2,1,49,1,0,3,2,49,0,1,1,0,46,0,1,3,5,23
204,AFF1,0.10901915295095913,0.15936125028879722,0.10901915295095913,0.015283452640795003,0,2,2,1,40,1,0,3,2,30,0,1,1,6,64,0,1,3,5,71
205,AFF4,0.05573983993343337,0.0871284244040692,0.05573983993343337,0.0036858364148604217,0,2,2,5,57,1,0,3,8,69,0,1,1,3,84,0,1,3,5,13
206,AFG3L1,0.28235934397016865,0.40676701892874945,0.28235934397016865,0.10085525564675435,0,0,4,9,12,1,2,2,9,85,0,0,2,9,12,0,2,1,7,83
207,AFG3L2,0.3286271374035715,0.5303037939484523,0.3286271374035715,0.13558390227747097,1,0,4,0,92,0,2,2,3,36,1,0,2,5,77,0,2,4,7,39
208,AFMID,0.1619899002252582,0.2560367642533288,0.1619899002252582,0.033592006128386975,0,2,0,8,79,1,0,0,5,61,0,1,3,0,26,0,1,3,2,95
209,AFTPH,0.015725578622758286,0.02312822143428822,0.015725578622758286,0.00033752863833702573,0,2,2,5,58,1,0,3,8,56,0,1,1,3,98,0,1,3,5,43
210,AGA,0.08002033593990837,0.1266294227188082,0.08002033593990837,0.007509872906250381,0,2,2,5,73,1,0,3,2,98,0,1,1,3,97,0,1,3,5,45
211,AGAP1,0.23230314957434428,0.3616219008438968,0.23230314957434428,0.07592013701954636,0,0,0,4,30,1,2,0,0,22,0,0,3,8,76,0,1,1,0,29
212,AGAP2,0.3133696019188952,0.5049652640628267,0.3133696019188952,0.0805465364436807,1,0,4,0,63,0,2,2,3,6,1,0,2,5,51,0,1,1,0,67
213,AGAP3,0.3458368574618948,0.5113792994379532,0.3458368574618948,0.1586640442628332,1,0,4,0,16,0,2,2,3,6,1,0,2,5,67,1,2,4,1,66
214,AGBL1,0.2973351967856067,0.48458376156217886,0.2973351967856067,0.02621752974605962,1,0,4,9,64,0,2,2,3,23,1,0,2,5,73,0,1,3,5,91
215,AGBL5,0.23921398693385523,0.37820297883713583,0.23921398693385523,0.07985953283637881,0,0,0,4,75,1,2,2,9,81,0,0,3,9,7,0,1,1,0,67
216,AGER,0.2567116705068761,0.37280525398740116,0.2567116705068761,0.0677045485072566,0,0,4,9,60,1,2,2,9,53,0,0,2,9,31,0,1,1,0,55
217,AGFG1,0.1130063739789623,0.1763554418226398,0.1130063739789623,0.01611757812738479,0,2,2,1,40,1,0,3,2,13,0,1,1,6,30,0,1,3,5,71
218,AGFG2,0.2736896429219138,0.4256515137894179,0.2736896429219138,0.10517418165530379,0,0,4,9,78,1,2,2,9,26,0,0,2,9,22,0,2,1,7,46
219,AGGF1,0.15193448900918394,0.24146130566364032,0.15193448900918394,0.029486717592344003,0,2,0,8,84,1,0,0,5,67,0,1,3,0,5,0,1,3,2,61
220,AGK,0.32166289725976893,0.5054437637411326,0.32166289725976893,0.1341143503979476,1,0,4,0,1,0,2,2,3,6,1,0,2,5,4,0,2,4,7,39
221,AGL,0.11492952336239202,0.18420845032977257,0.11492952336239202,0.017490797416408244,0,2,2,1,94,1,0,3,2,82,0,1,1,6,30,0,1,3,5,44
222,AGPAT1,0.3231371525020878,0.48927407953777124,0.3231371525020878,0.0927844773489126,1,0,4,0,1,0,2,2,3,23,1,0,2,5,4,0,1,1,0,32
223,AGPAT2,0.24416577052447822,0.38701445713911903,0.24416577052447822,0.07588722438187567,0,0,4,9,93,1,2,2,9,84,0,0,2,9,49,0,1,1,0,29
224,AGPAT3,0.1252102687339977,0.20443691700344982,0.1252102687339977,0.016083028763429263,0,2,2,1,95,1,0,3,5,28,0,1,1,6,88,0,1,3,5,71
225,AGPAT4,0.06666743404800873,0.10568259059332737,0.06666743404800873,0.0029135049768491683,0,2,2,5,81,1,0,3,8,80,0,1,1,3,15,0,1,3,5,43
226,AGPAT5,0.3890143482732433,0.5622388500383144,0.3890143482732433,0.1936215062789567,1,0,1,6,80,0,2,1,7,31,1,0,4,2,89,1,2,4,9,51
227,AGPAT6,0.12447251656989763,0.20057615977607493,0.12447251656989763,0.01575235202492531,0,2,2,1,95,1,0,3,2,28,0,1,1,6,88,0,1,3,5,71
228,AGPAT9,0.4592401313920044,0.7435464761426058,0.4592401313920044,0.26268613124175755,1,1,1,2,22,0,1,1,1,19,1,2,4,1,57,1,2,2,4,97
229,AGPS,0.03162035866269516,0.045746595448877964,0.03162035866269516,0.0012033037254831624,0,2,2,5,51,1,0,3,8,8,0,1,1,3,96,0,1,3,5,43
230,AGRN,0.20955900406626557,0.3313515793568167,0.20955900406626557,0.06021500971005722,0,0,0,4,74,1,2,0,0,62,0,0,3,8,91,0,1,1,0,34
231,AGTPBP1,0.1714922118867668,0.24761892526166132,0.1714922118867668,0.037699367768799674,0,2,0,8,27,1,0,0,5,32,0,1,3,0,32,0,1,3,2,90
232,AGTRAP,0.3719934703909185,0.5505239179954442,0.3719934703909185,0.13117014738729826,1,0,1,6,97,0,2,2,3,64,1,0,4,2,79,0,2,4,7,85
233,AGXT2L2,0.4339406502027003,0.7086179922863908,0.4339406502027003,0.19418971247526529,1,1,1,6,71,0,1,1,1,7,1,2,4,2,42,1,2,4,9,51
234,AHCTF1,0.06377008882578311,0.09538470993117007,0.06377008882578311,0.005246599000593877,0,2,2,5,81,1,0,3,8,43,0,1,1,3,15,0,1,3,5,13
235,AHCY,0.26330971382001667,0.41168656422385863,0.26330971382001667,0.09469364069424568,0,0,4,9,46,1,2,2,9,44,0,0,2,9,72,0,1,1,0,93
236,AHCYL1,0.12344114508313636,0.20062247650360407,0.12344114508313636,0.017841893176330337,0,2,2,1,0,1,0,3,2,28,0,1,1,6,88,0,1,3,5,44
237,AHCYL2,0.21494807242912345,0.3506066361025624,0.21494807242912345,0.05555400326581872,0,0,0,4,15,1,2,0,0,34,0,0,3,8,0,0,1,1,2,81
238,AHDC1,0.1535218397812143,0.2408058484952055,0.1535218397812143,0.03399375123290327,0,2,0,8,84,1,0,0,5,67,0,1,3,0,5,0,1,3,2,95
239,AHI1,0.03805565582430634,0.06083897194201804,0.03805565582430634,0.0019227317862386961,0,2,2,5,51,1,0,3,8,66,0,1,1,3,55,0,1,3,5,43
240,AHNAK,0.058702826363474826,0.09118712586626493,0.058702826363474826,0.003990752026623801,0,2,2,5,25,1,0,3,8,43,0,1,1,3,48,0,1,3,5,13
241,AHNAK2,0.19237281513968427,0.30991653346054515,0.19237281513968427,0.046799907759426995,0,2,0,4,7,1,0,0,0,37,0,1,3,8,70,0,1,3,2,89
242,AHR,0.1548030864708084,0.2526555861255697,0.1548030864708084,0.025884023678937496,0,2,0,8,11,1,0,0,5,61,0,1,3,0,5,0,1,3,5,91
243,AHRR,0.3109322488364778,0.4887042733703,0.3109322488364778,0.12517731949724542,1,0,4,0,63,0,2,2,3,23,1,0,2,5,21,0,2,1,7,25
244,AHSA1,0.24932449443110644,0.37938205951405274,0.24932449443110644,0.07346412701286609,0,0,4,9,3,1,2,2,9,81,0,0,2,9,85,0,1,1,0,92
245,AHSA2,0.16855251388832967,0.2739255114095629,0.16855251388832967,0.03288539415686065,0,2,0,8,52,1,0,0,5,91,0,1,3,0,69,0,1,3,2,95
246,AIF1L,0.350400112416853,0.5696887313032029,0.350400112416853,0.12290289229925822,1,0,4,0,16,0,2,1,7,18,1,0,2,5,75,0,2,1,7,25
247,AIFM1,0.25850108386560244,0.40970970879227464,0.25850108386560244,0.08560699399689253,0,0,4,9,46,1,2,2,9,44,0,0,2,9,31,0,1,1,0,11
248,AIFM2,0.38642827873599944,0.5517473777603364,0.38642827873599944,0.16665753981066123,1,0,1,6,80,0,2,2,3,64,1,0,4,2,89,1,2,4,1,41
249,AIG1,0.07348809492053986,0.11471153521934116,0.07348809492053986,0.00680789252701075,0,2,2,5,38,1,0,3,8,16,0,1,1,3,44,0,1,3,5,45
250,AIM1,0.40104658894965134,0.6402926350944985,0.40104658894965134,0.1740098490760673,1,0,1,6,77,0,2,1,7,90,1,0,4,2,41,1,2,4,1,79
251,AIM1L,0.18941557015212399,0.29764118089742514,0.18941557015212399,0.04909912386766491,0,2,0,4,7,1,0,0,0,79,0,1,3,8,13,0,1,3,2,89
252,AIP,0.26159764296012794,0.3834565497130388,0.26159764296012794,0.09160785776895808,0,0,4,9,46,1,2,2,9,81,0,0,2,9,72,0,1,1,0,32
253,AK1,0.22876379522148588,0.3340873547111739,0.22876379522148588,0.054052386480289205,0,0,0,4,55,1,2,0,0,62,0,0,3,8,38,0,1,1,2,54
254,AK2,0.07182183355735676,0.11709602651442083,0.07182183355735676,0.006169844949253989,0,2,2,5,38,1,0,3,8,48,0,1,1,3,44,0,1,3,5,45
255,AK3,0.3902209193811288,0.558373292647486,0.3902209193811288,0.19160730768763934,1,0,1,6,80,0,2,2,7,31,1,0,4,2,89,1,2,4,9,51
256,AKAP1,0.25306161779023495,0.3890904290687215,0.25306161779023495,0.08437071848133904,0,0,4,9,60,1,2,2,9,84,0,0,2,9,85,0,1,1,0,11
257,AKAP10,0.10805407029139838,0.15907925302440648,0.10805407029139838,0.01398126803082822,0,2,2,1,70,1,0,3,2,30,0,1,1,6,64,0,1,3,5,71
258,AKAP11,0.053167456015445994,0.08680524651295418,0.053167456015445994,0.0035908823345689456,0,2,2,5,57,1,0,3,8,69,0,1,1,3,84,0,1,3,5,13
259,AKAP12,0.2949875109744236,0.4817091230161836,0.2949875109744236,0.0817350813153358,1,0,4,9,45,0,2,2,3,23,1,0,2,5,43,0,1,1,0,67
260,AKAP13,0.12264355563842254,0.19419614305894864,0.12264355563842254,0.015322509923626826,0,2,2,1,0,1,0,3,2,49,0,1,1,6,14,0,1,3,5,71
261,AKAP2,0.23866672431173502,0.35094610691925715,0.23866672431173502,0.04746214451657915,0,0,0,4,75,1,2,0,0,34,0,0,3,9,7,0,1,3,2,89
262,AKAP6,0.11082097826635827,0.1757246947686123,0.11082097826635827,0.008298921245862179,0,2,2,1,40,1,0,3,2,13,0,1,1,6,64,0,1,3,5,65
263,AKAP7,0.31497339828766285,0.45158906134515886,0.31497339828766285,0.09187380962148328,1,0,4,0,63,0,2,2,9,12,1,0,2,5,51,0,1,1,0,32
264,AKAP8,0.11566036024151265,0.1856401024717856,0.11566036024151265,0.018343069236795406,0,2,2,1,94,1,0,3,2,82,0,1,1,6,30,0,1,3,5,44
265,AKAP8L,0.08826054327851816,0.135434059462328,0.08826054327851816,0.009647460409334285,0,2,2,1,43,1,0,3,2,0,0,1,1,6,37,0,1,3,5,65
266,AKAP9,0.20868590674224657,0.3380663349534474,0.20868590674224657,0.05014376823173339,0,0,0,4,74,1,2,0,0,62,0,0,3,8,91,0,1,3,2,19
267,AKIRIN1,0.04968442078321652,0.08093524731909446,0.04968442078321652,0.002692760821570994,0,2,2,5,57,1,0,3,8,69,0,1,1,3,24,0,1,3,5,43
268,AKIRIN2,0.1834880365720063,0.2885035517170891,0.1834880365720063,0.04670629186072672,0,2,0,8,68,1,0,0,0,93,0,1,3,8,56,0,1,3,2,89
269,AKNA,0.5212496229979676,0.7554054473603677,0.5212496229979676,0.2775342007753683,1,1,1,2,37,0,1,1,1,51,1,2,4,1,50,1,2,2,4,21
270,AKR1A1,0.08271079339135042,0.12480484547523663,0.08271079339135042,0.008627527969642168,0,2,2,5,9,1,0,3,2,48,0,1,1,6,97,0,1,3,5,65
271,AKR1B1,0.44037480916028726,0.7051110743835607,0.44037480916028726,0.20381866264922055,1,1,1,6,4,0,1,1,1,7,1,2,4,1,87,1,2,4,9,24
272,AKR1B10,0.2701296825483524,0.44061506577939125,0.2701296825483524,0.09646572799325315,0,0,4,9,33,0,2,2,9,75,0,0,2,9,22,0,1,1,7,93
273,AKR1C1,0.3661385841782828,0.5970149253731343,0.3661385841782828,0.18233522881128128,1,0,4,6,35,0,2,1,7,38,1,0,4,2,53,1,2,4,1,47
274,AKR1C3,0.5250008427396768,0.8143566201129808,0.5250008427396768,0.33630439730088935,1,1,1,2,85,0,1,1,1,83,1,2,4,1,9,1,0,2,6,50
275,AKR7A2,0.24354137030732803,0.3779057154776804,0.24354137030732803,0.07777780013466173,0,0,4,9,93,1,2,2,9,81,0,0,2,9,49,0,1,1,0,98
276,AKT1,0.36799687344734605,0.5716059831984166,0.36799687344734605,0.1474822026044148,1,0,4,6,35,0,2,1,7,18,1,0,4,2,53,0,2,4,1,60
277,AKT1S1,0.2304740452641072,0.3646580310439408,0.2304740452641072,0.04834581843664987,0,0,0,4,55,1,2,0,0,22,0,0,3,8,38,0,1,3,2,89
278,AKT2,0.22660483964022535,0.37004385173854215,0.22660483964022535,0.0637132179016171,0,0,0,4,55,1,2,2,9,53,0,0,3,8,38,0,1,1,0,76
279,AKT3,0.29853481220706873,0.4731424676209952,0.29853481220706873,0.08799257721466192,1,0,4,9,64,0,2,2,3,45,1,0,2,5,73,0,1,1,0,58
280,ALAD,0.14818619932443533,0.23131219007485462,0.14818619932443533,0.02814669143933468,0,2,0,8,32,1,0,0,5,9,0,1,3,0,54,0,1,3,2,61
281,ALAS1,0.19688581864737673,0.29632307210935716,0.19688581864737673,0.052378209250608876,0,2,0,4,61,1,0,0,0,25,0,1,3,8,39,0,1,3,2,19
282,ALCAM,0.16563502452200068,0.24989681187705937,0.16563502452200068,0.03791415450958713,0,2,0,8,52,1,0,0,5,32,0,1,3,0,69,0,1,3,2,90
283,ALDH16A1,0.3189336801506274,0.5168152335171317,0.3189336801506274,0.11048261275663729,1,0,4,0,1,0,2,2,3,74,1,0,2,5,51,0,2,1,7,86
284,ALDH18A1,0.09788216749769409,0.14666105828735762,0.09788216749769409,0.01151151151966101,0,2,2,1,24,1,0,3,2,77,0,1,1,6,40,0,1,3,5,10
285,ALDH1A1,0.45609841190794487,0.7445312266211809,0.45609841190794487,0.1748240067924255,1,1,1,2,44,0,1,1,1,19,1,2,4,1,57,1,2,4,1,79
286,ALDH1A3,0.3260968937409376,0.5102915960390287,0.3260968937409376,0.09926821138989372,1,0,4,0,92,0,2,2,3,6,1,0,2,5,4,0,2,1,7,22
287,ALDH1B1,0.2904871867854936,0.4500979482420868,0.2904871867854936,0.07259661721304123,1,0,4,9,72,0,2,2,9,12,1,0,2,5,43,0,1,1,0,92
288,ALDH2,0.3075455482288927,0.47213413691387474,0.3075455482288927,0.11869536523188018,1,0,4,0,20,0,2,2,3,45,1,0,2,5,21,0,2,1,7,80
289,ALDH3A1,0.5467373592477677,0.8379617299465195,0.5467373592477677,0.26018163030326424,1,1,1,2,65,0,1,1,6,15,1,2,0,7,60,1,2,2,4,97
290,ALDH3A2,0.10939085184610699,0.17820894467951442,0.10939085184610699,0.015841214277438675,0,2,2,1,40,1,0,3,2,13,0,1,1,6,64,0,1,3,5,71
291,ALDH3B1,0.45828462223993294,0.7106591865357643,0.45828462223993294,0.25856814848319665,1,1,1,2,22,0,1,1,1,7,1,2,4,1,57,1,2,2,4,97
292,ALDH3B2,0.2652279784905217,0.43197390344325115,0.2652279784905217,0.0833468284408736,0,0,4,9,99,1,2,2,9,96,0,0,2,9,90,0,1,1,0,11
293,ALDH4A1,0.26409548606974825,0.38622967914575973,0.26409548606974825,0.0948803981355778,0,0,4,9,99,1,2,2,9,84,0,0,2,9,90,0,1,1,0,93
294,ALDH5A1,0.11841060128518252,0.18739883639935262,0.11841060128518252,0.020324625241417982,0,2,2,1,94,1,0,3,2,82,0,1,1,6,14,0,1,3,5,2
295,ALDH6A1,0.10066846567675397,0.16030286138981795,0.10066846567675397,0.013991303988529102,0,2,2,1,24,1,0,3,2,30,0,1,1,6,40,0,1,3,5,71
296,ALDH7A1,0.18205437733706695,0.2897910947983168,0.18205437733706695,0.04817554535339097,0,2,0,8,68,1,0,0,0,25,0,1,3,8,56,0,1,3,2,89
297,ALDH9A1,0.22422989526025486,0.3419470453832713,0.22422989526025486,0.06710761424867118,0,0,0,4,96,1,2,0,0,58,0,0,3,8,71,0,1,1,0,0
298,ALDOA,0.26123492914956964,0.42658257602496086,0.26123492914956964,0.09638355744641536,0,0,4,9,46,1,2,2,9,26,0,0,2,9,72,0,1,1,0,93
299,ALDOC,0.5528969042119954,0.890892072863417,0.5528969042119954,0.2955873433184848,1,1,1,2,65,0,1,4,6,87,1,2,0,7,28,1,0,2,4,49
300,ALG1,0.3169261102353113,0.457222374931281,0.3169261102353113,0.11544650073021179,1,0,4,0,1,0,2,2,3,35,1,0,2,5,51,0,2,1,7,56
301,ALG10,0.21260841232368421,0.3260059950949223,0.21260841232368421,0.05631815272012153,0,0,0,4,74,1,2,0,0,10,0,0,3,8,91,0,1,1,2,81
302,ALG10B,0.16986463588509665,0.27586206896551724,0.16986463588509665,0.03731397918827417,0,2,0,8,27,1,0,0,5,47,0,1,3,0,69,0,1,3,2,9
303,ALG11,0.0956131980348224,0.1447029497299543,0.0956131980348224,0.011026562415366148,0,2,2,1,83,1,0,3,2,77,0,1,1,6,2,0,1,3,5,10
304,ALG12,0.3813065932160885,0.6165135973524903,0.3813065932160885,0.1801939644097953,1,0,1,6,8,0,2,1,7,1,1,0,4,2,10,1,2,4,1,47
305,ALG13,0.37466425286958494,0.6016835016835018,0.37466425286958494,0.1614415921832555,1,0,1,6,97,0,2,1,7,38,1,0,4,2,79,1,2,4,1,66
306,ALG2,0.22016337618116058,0.3509097159132762,0.22016337618116058,0.056350684252138517,0,0,0,4,96,1,2,0,0,34,0,0,3,8,71,0,1,1,2,81
307,ALG3,0.16235261540180665,0.24046147089625347,0.16235261540180665,0.03394872172698693,0,2,0,8,79,1,0,0,5,67,0,1,3,0,26,0,1,3,2,95
308,ALG5,0.13327490381231194,0.1894736842105263,0.13327490381231194,0.0211807229014519,0,2,2,1,49,1,0,3,2,49,0,1,1,0,46,0,1,3,5,2
309,ALG6,0.08487329419595092,0.13804945054945056,0.08487329419595092,0.009804513534715897,0,2,2,1,9,1,0,3,2,0,0,1,1,6,37,0,1,3,5,65
310,ALG8,0.17419458283192057,0.28353311457845043,0.17419458283192057,0.03252988430340287,0,2,0,8,27,1,0,0,5,93,0,1,3,0,32,0,1,3,2,31
311,ALG9,0.09808185025338846,0.14052412301625156,0.09808185025338846,0.009048051387132605,0,2,2,1,24,1,0,3,2,0,0,1,1,6,40,0,1,3,5,65
312,ALKBH4,0.28378695215232835,0.4316617502458211,0.28378695215232835,0.08950333320902337,0,0,4,9,12,1,2,2,9,96,0,0,2,9,80,0,1,1,0,58
313,ALKBH5,0.2882569226171503,0.47006152980910787,0.2882569226171503,0.08554799612942288,1,0,4,9,72,0,2,2,3,45,1,0,2,9,80,0,1,1,0,11
314,ALKBH7,0.48476729844845534,0.7026842584167425,0.48476729844845534,0.28646802429204543,1,1,1,2,67,0,1,1,1,7,1,2,4,1,58,1,0,2,4,82
315,ALKBH8,0.14046504794316264,0.21593431175598501,0.14046504794316264,0.024680863856768487,0,2,0,8,87,1,0,0,5,52,0,1,3,0,83,0,1,3,5,23
316,ALMS1,0.17192501687960995,0.25809780170480046,0.17192501687960995,0.031850701368222545,0,2,0,8,27,1,0,0,5,61,0,1,3,0,32,0,1,3,2,31
317,ALOX12,0.5781242202883686,0.9279499567290236,0.5781242202883686,0.30772031220468465,1,1,3,3,54,0,1,4,6,65,1,2,0,7,61,1,0,2,4,1
318,ALOX12B,0.6900616132177548,1.0127045348293595,0.6900616132177548,0.5254859011714307,1,1,3,3,31,0,1,4,6,59,1,2,0,7,65,1,0,0,3,36
319,ALOX12P2,0.12449973698208039,0.1980020204287799,0.12449973698208039,0.02053613681180555,0,2,2,1,95,1,0,3,2,28,0,1,1,6,88,0,1,3,5,2
320,ALOX15B,0.43201548281762825,0.683927309811199,0.43201548281762825,0.18706439869065272,1,1,1,6,71,0,1,1,1,72,1,2,4,2,42,1,2,4,1,12
321,ALOX5,0.48844300218885456,0.7809486401560299,0.48844300218885456,0.21055274952765746,1,1,1,2,67,0,1,1,1,94,1,2,4,1,58,1,2,4,9,69
322,ALOXE3,0.7371121219008799,1.0953931572629052,0.7371121219008799,0.5642742287311238,1,1,3,7,69,0,1,4,4,11,1,2,0,4,11,1,0,0,3,17
323,ALPK1,0.4837000593285931,0.7893079840176989,0.4837000593285931,0.2500830534938865,1,1,1,2,67,0,1,1,1,27,1,2,4,1,99,1,2,2,9,87
324,ALPK2,0.15130268090529747,0.24114868619512578,0.15130268090529747,0.022287943676721156,0,2,0,8,84,1,0,0,5,67,0,1,3,0,5,0,1,3,5,23
325,ALPK3,0.09354305290627186,0.1506246602244712,0.09354305290627186,0.0056145213654598125,0,2,2,1,83,1,0,3,2,77,0,1,1,6,2,0,1,3,5,13
326,ALPL,0.40977718729809387,0.6686298076923076,0.40977718729809387,0.11302261053600249,1,1,1,6,18,0,1,1,7,24,1,2,4,2,74,0,2,1,7,6
327,ALS2,0.05738595186960175,0.0832978330635313,0.05738595186960175,0.003846150540412041,0,2,2,5,25,1,0,3,8,69,0,1,1,3,48,0,1,3,5,13
