SPAG1	130	145	166	147	110	437.5
SPAG17	52	96	81	22	19	37
SPAG5	205	231	517	566	371	536
SPAG7	92	129	513	135	240	192
SPAG9	1522	1541.5	4564	1748	1677	4348.5
SPARC	2219	3002	32669	3516	2998	13375
SPARCL1	820	938.5	2780.5	39	132	627.5
SPAST	383.5	530	771	482	907	773
SPATA13	95	138	536	76	142	121
SPATA18	125	175	224	13	170	137
SPATA2	96	85	266.5	178.5	237	197.5
SPATA20	186	383	1182	218	477	508
SPATA5	271	329	660	274	319	543
SPATA5L1	155	212	313	359	475	219
SPATS2	161	211	552	175	359	452
SPC24	25	49	68	57	82	56
SPCS1	133	144	220	20	123	153
SPCS3	155	197	484	366	444	426
SPECC1	154.5	183.5	534.5	98.5	686.5	974
SPECC1L	690	770	1687	599	1220	1284
SPEG	535	359	1969	139	602	834
SPEN	2072	1417	3476	1854	2418	3236
SPG11	1149	1381	2469	411	1651	2138
SPG20	244	300	570	21	224	398
SPG21	290.667	335	956.667	252	614.333	779
SPG7	461	710	1538.5	854.5	1135.5	1287
SPHK1	82.5	156	750.5	246.5	383.5	654.5
SPHK2	74	77	214	98	112	134
SPI1	61	94	424	54	131	136
SPIN1	593	812	1433	270	1556	1967
SPIN3	99	134	284	16	233	144
SPIN4	81	148	168	9	259	295
SPINK5	9409.33	12771.3	5946.33	891	1106.67	121.333
SPINT1	829.333	1310.33	646.333	2089	1517.33	1239
SPINT2	1803	1784	2604	3152	3090	4372
SPIRE1	257	219	1206	337.667	400.667	542
SPIRE2	60	44	73	47	89	64
SPN	101	118	435	57	139	201.5
SPNS1	163	147	433	455	572	518
SPNS2	672	1001	1613	257	381	138
SPOCK1	72	57	702	40	485	410
SPOCK2	275	125	1480	105	187	295
SPON1	139	164	2352	68	55	428
SPOP	219	217	552	116	116	425
SPOPL	354	426	655	384	846	1293
SPP1	19	26.5	158	373	8418.5	1674.5
SPPL2A	246	471	925	263	330	688
SPPL2B	312.5	399	876.5	326	367.5	307.5
SPPL3	512	546	650	444	635	724
SPR	83	73	230	122	250	203
SPRED1	564	697	1702	592	742	1064
SPRED2	350.5	352	558.5	385	520.5	472
SPRR2B	100	377	284	82	32	74
SPRR2C	161	192	204	41	39	5
SPRR2D	1569	2456	2955	1245	460	896
SPRR2F	113	159	586	67	27	44
SPRR2G	1306	786	788	1223	56	278
SPRR3	41725	49115.5	31021	1143	7884.5	45
SPRY2	223	335	407	18	240	180
SPRY4	127	168	952	551	404	592
SPRYD3	326	317	958	264	685	952
SPRYD4	202	197	459	63	413	266
SPSB1	311	236	1116	539	560	1189
SPSB3	287	373	488	201	367	362
SPTAN1	2985	3081	8403	1675	6126	4795
SPTB	2616.5	911.5	13894.5	31	87	998.5
SPTBN1	3744	3211	11117.5	1793	4531.5	7531.5
SPTBN2	2965	2469	3026	4105	2905	2357
SPTBN5	198	496	1533	369	1575	515
SPTLC1	377	447	807	235	603	1036
SPTLC2	1000	805	1847	745	1518	1825
SPTLC3	101	192	245	298	229	108
SPTY2D1	318	334	612	141	374	1203
SQLE	334	373	795	2331	1430	2248
SQRDL	415	416	815	514	941	981
SQSTM1	2048	2018	8777	2120	3701	3750
SR140	736	1024	1585	1457	1408	2217
SRBD1	132	155	319	86	228	271
SRC	603	395.5	905	1372	711	1519
SRCAP	2150	1947	4896	1682	3958	3455
SRD5A1	160	356	200	210	691	258
SRD5A3	104	123	318	142	102	262
SREBF1	714	784	1565	1519	2154.5	1057.5
SREBF2	1927	1487	3359	3145	3309	2647
SRF	1471	860	2015	1104	1065	1448
SRFBP1	211	184	444	241	287	290
SRGAP1	183	90	547	76	245	621
SRGAP3	110.5	142	199	104	253	106
SRGN	202	268	1705	144	293	389
SRI	96	110	276	26	160.5	323.5
SRL	824	654	2097	11	38	198
SRM	195	156	557	369	442	475
SRP14	73	196	198	83	205	205
SRP19	75	62	82	37	51	79
SRP54	213	316	616	183	433	924
SRP68	480	418	1098	466	1076	1056
SRP72	317	340	695	275	419	786
SRPK1	981	754	1415	1534	1681	1811
SRPK2	258.5	396	772	222	645	1559.5
SRPR	710	502	1704	270	672	1992
SRPRB	490	288	1204	431	677	1701
SRPX2	191	140	848	38	247	414
SRRD	96	97	249	92	140	227
SRRM1	375	423	479	369	575	610
SRRM2	9276	8478	21676	6000	15174	14179
SRXN1	525	225	1032	882	1012	813
SS18	463	630.5	917.5	244	629.5	666
SS18L1	281	490	808	173	758	791
SSB	179	166	235	278	292	273
SSBP1	85	128	115	92	220	125
SSBP2	142	211	321	5	42	108
SSBP3	56	83	76	108.667	97.6667	116.333
SSFA2	1584	1999.5	3519	5615.5	4655.5	9119
SSH1	578	516	1616	435	909	1234
SSH2	684	691	4340	203	398	1472
SSH3	727	766	896	1051	601	1452
SSNA1	131	122	407	76	233	220
SSPN	312.5	398.5	814	21.5	69	613
SSPO	64	75	158	7	25	47
SSR1	1489	1677	3503	2953	2922	5394
SSR3	586	927	2205	1027	1591	2244
SSR4	226	322	597	287	344	407
SSRP1	812	907	1776	1555	1286	1611
SSSCA1	58	63	139	161	94	184
SSU72	270	294	395	244	488	638
SSX2IP	215	437	392	360	336	612
ST13	136	167	201	204	237	294
ST14	1527	1261	1584	1016	1359	3469
ST3GAL1	209.5	157	775.5	126.5	267.5	480.5
ST3GAL2	178	160	1346	296	209	523
ST3GAL3	58.1429	95.1429	238	16.7143	110.714	164
ST3GAL4	149	116	415	51	51	183
ST3GAL5	44	67	214	88	120	124
ST5	746.667	522	1627	204.667	609	1198.67
ST6GAL1	267.333	310	1409.67	109.667	98	333.667
ST6GALNAC1	106	231	133	1	175	33
ST6GALNAC2	94	129	137	62	490	526
ST6GALNAC4	107	88.5	397	152	225.5	148
ST6GALNAC6	298	222	1271	167	399	585
ST7	108	115	234	67	149	405
ST7L	126	190	299	67.6667	123.667	287.667
ST8SIA1	78	118	171	70	46	239
ST8SIA4	60	147	346	52	38	148
STAB1	2118	2393	16456	446	1438	1750
STAC3	675	651	3148	8	46	293
STAG1	572	615	1459	533	546	1536
STAG2	886	1162.75	2154.75	1006.25	1612.75	3120.5
STAG3L4	49	55	83	42	80	105
STAM2	438	736	1042	309	548	1250
STAMBP	190.333	243.667	389	138	482	549.333
STAMBPL1	69	114	135	16	34	62
STAP2	357	327.5	235	359	431	237
STARD10	205	220	609	245	324	680
STARD13	179.333	154.667	1238.33	107	154	289
STARD3NL	77	126	408	30	122	381
STARD4	64	43	137	98	96	145
STARD7	942	981	2227	1408	1794	2329
STAT1	942	1039.5	1802.5	527	1574.5	3036
STAT2	1104	1099	3716	847	1337	3427
STAT3	3835.67	1923	10173	1959.33	3044.67	4846
STAT5B	590	467	2963	314	270	875
STAT6	1734	1631	3835	733	3190	2664
STAU1	848.4	652	1485.6	925	1098.4	1299.4
STAU2	248	313	577	95	408	479
STBD1	187	221	654	5	56	233
STC1	187	50	665	118	37	1025
STEAP2	331.667	127.333	1582	28	342.333	251.333
STEAP3	295	233.667	1806	1098.67	1053.33	1040
STEAP4	652	370	2775	18	88	1321
STIL	93	128.5	180	185	279.5	309
STIM1	1122	1006	2714	485	940	1675
STIM2	263	289	496	177	261	807
STIP1	246	271	446	669	309	393
STK10	192	171	1360	277	371	380
STK11	331	269	1171	604	363	490
STK11IP	210	271	514	311	347	381
STK16	60	67.5	174	32.5	177	106
STK17A	206	361	559	292	497	582
STK17B	153	317	625	202	321	649
STK19	65.6667	72	125.333	16.6667	71.6667	114.333
STK24	1007	1019	1283	951.5	1156	987.5
STK3	189	258	356	242	190	700
STK35	598	449	1282	876	1013	951
STK36	248	368	979	196	437	703
STK38	556	639	1283	586	783	987
STK38L	391	507	849	344	499	980
STK39	602	873	768	137	501	702
STK4	530	472	1405	614	1005	1100
STK40	582	349	1183	656	429	678
STMN1	479	778	1125	1011	960.667	1185.33
STMN3	95	58	391	88	67	145
STOM	1549.5	1227.5	6086.5	402.5	1484.5	2971.5
STOML2	347	336	723	219	844	1022
STON1	241	140	773	177	382	753
STON1-GTF2A1L	169	79	440	109	210	393
STON2	787	623	1227	679	1751	3959
STOX2	142	148	175	211	285	185
STRADA	159.5	222.25	427.5	129.75	233.75	309.5
STRAP	279	270	877	629	617	1262
STRBP	258	390	287	264	523	183
STRN	524	546	1204	321	700	719
STRN3	649.5	665.5	2316.5	947	1079.5	1328
STRN4	633.5	543.5	1524	728	757	1108.5
STS	58	145	492	12	108	125
STT3A	493	462	1457	378	499	1556
STT3B	799	1039	1828	555	804	1215
STX10	87	109	206	173	142	173
STX11	98	110	280	44	275	202
STX12	463	570	722	207	404	462
STX16	1470.5	1529	3134.5	638	2002	3037.5
STX17	638	789	1261	132	729	1218
STX18	62	81	207	30	116	149
STX2	80.5	153.5	705	52	305.5	400.5
STX3	239	240	554	437	259	551
STX4	227	310	798	116	464	516
STX5	224	206	607	369	230	507
STX6	692	542	1181	683	1329	2511
STX7	346	919	1279	135	486	886
STX8	70	52	170	99	88	116
STXBP1	131.5	184	439	52	572	465
STXBP2	129	161.5	290	128	245.5	286
STXBP3	131	371	440	163	257	546
STXBP4	103	155	278	74	264	209
STXBP5	729	987	1746	177	651	902
STYX	299	505.5	609	352	541.5	742
STYXL1	137	173	226	187	165	285
SUB1	247	461	462	155	613	564
SUCLA2	169	221	363	258	148	369
SUCLG1	355	354	569	286	222	353
SUCLG2	101	124	352	24	94	113
SUDS3	554	472	974	612	754	1084
SUFU	368	233	868	126	302	560
SUGT1	200	228	344	184	149	258
SULF1	396.5	436.5	3025	413.5	1567	2068.5
SULF2	465.5	953	3371	1991.5	925.5	4479.5
SUMF1	179	176	437	103	326	280
SUMF2	386.167	290.333	1018	310.167	585	3668.5
SUMO3	250	354	840	334	485	1075
SUPT16H	476	543	1019	394	1049	1184
SUPT4H1	122	206	384	131	140	285
SUPT5H	961.5	904.25	2553	811	1003.25	1381
SUPT6H	1094	1193	2477	1079	1148	2178
SUPT7L	287	297	972	295	517	835
SUPV3L1	191	223	357	128	420	433
SURF1	126	116	365	119	244	256
SURF4	1339	1094	5638	1453	2334	4873
SURF6	350	232	732	256	606	614
SUSD1	60	76	300	22	161	127
SUSD4	202.5	235	109.5	145	538.5	83
SUV39H1	48	91	193	112	273	157
SUV39H2	71	71	125	88	169	133
SUV420H1	314	478.5	702.5	381.5	434.5	621.5
SUV420H2	57	46	135	59	109	157
SUZ12	363	473	748	488	956	772
SVEP1	963	344	2253	25	193	443
SVIL	4014	3554.5	8348	2003.5	3405.5	3621
SWAP70	495	509	1299	269	432	1790
SYAP1	194	373	529	169	220	488
SYDE1	77	46	578	70	71	179
SYDE2	90	91	134	61	48	179
SYF2	138	164	266	188.5	135	341
SYK	435.5	470	942.5	226	1061.25	594.75
SYMPK	515	541	1334	595	1006	986
SYNC	107	223	1029	33	19	323
SYNCRIP	423	551	932	402	690	1022
SYNE1	1575.75	1252	5513.75	157.25	407.75	1241.25
SYNE2	4064.75	4439.75	5852.25	2869.5	7432.75	5645.25
SYNGAP1	405	353	1172	241	536	507
SYNGR1	145.333	95.6667	122.667	154	96	96
SYNGR2	292	295	882	406	448	739
SYNJ1	229	315	722	136	192	418.5
SYNJ2	287	299	953	230	579	503
SYNJ2BP	452	480	1133	475	463	686
SYNM	1228	767	4655	74	98.5	843
SYNPO	938	489	3683	314	722.5	1310
SYNPO2	3386.33	2966.67	20695.3	42	103.667	2669
SYNPO2L	467.5	883.5	2748	1	57.5	343.5
SYPL1	717	1005	1266	1008	1527.5	2656.5
SYPL2	234	171	734	0	5	80
SYS1	163	122	479	207	347	362
SYS1-DBNDD2	188	180	715	289	765	572
SYT11	78	166	542	36	97	165
SYT7	61	65	396	583	57	755
SYT8	189	208	100	41	165	13
SYTL1	564	566	424	659	642	756
SYTL2	96.2	83	355.8	24.8	16.8	98.8
SYTL4	164	212.5	244.5	6	33	29
SYVN1	240.5	369	760	788	335	502
TACC1	1066.5	1437	4295.5	578	810.5	967
TACC2	2123.5	1741.75	3375.25	941.75	2572.75	1723.5
TACR1	115	50	68	0	7	14
TACSTD2	4128	3756	2599	1784	4765	2088
TADA1L	121	200	219	133	170	231
TADA2B	231	259	622	88	155	562
TADA2L	60	93	178	17	413	102
TADA3L	241.5	206.5	642.5	202	447.5	353.5
TAF1	375	410	814.5	227	674.5	745.5
TAF10	191	195	378	82	314	361
TAF12	92.5	132	247.5	84	145.5	258.5
TAF13	72	100	138	93	88	389
TAF15	697	1021	1382.5	743	1911	1072
TAF1A	57.5	89	99.5	80	123.5	117
TAF1B	104	228	209	138	306	229
TAF1C	393	418.5	1268	611.5	939	592.5
TAF1D	189	368	463	126	284	452
TAF1L	108	128	267	65	157	170
TAF2	355	560	922	460	630	1552
TAF3	115	103	193	69	176	152
TAF4	180	197	307	159	290	318
TAF4B	82	100	288	103	243	136
TAF5	62	45	109	38	101	78
TAF5L	130	115.5	287.5	156	192	357
TAF6	162	156.25	421.25	321.5	556.25	434.25
TAF6L	110	134	311	131	156	140
TAF7	706	587	1326	731	1036	1076
TAF8	188	177	659	125	363	423
TAF9	122	103	237	80.5	142.5	132.5
TAF9B	115	192	263	40	173	179
TAGAP	55	112.5	333.5	38	109.5	109
TAGLN	740.5	615	2925	446	373.5	1103.5
TAGLN2	976	873	2223	1338	1808	3636
TANC1	999	1440	1570	817	1686	1548
TANC2	827	950	1539	1123	1279	3980
TANK	177	309	436	136	270	455
TAOK1	1129	1142	2438	957	1175	3034
TAOK2	594	493	2103	558	918	1245
TAOK3	188	314	667	98	234	536
TAP1	753	580	1748	473	1436	1808
TAP2	676	731.5	1884	595.5	1587.5	1805.5
TAPBP	854.667	868.667	2391.67	1242	2623.33	1951.33
TAPBPL	147	199	343	126	376	319
TAPT1	256	275	562	76	125	359
TARBP1	441	1102	1235	499	977	1262
TARBP2	69	83	219	34	129	140
TARDBP	454	467	812	451	593	816
TARS	694	655	980	482	1645	1308
TARS2	168	209	339	144	277	313
TARSL2	147	197	494	120	244	279
TAS2R14	37	85	94	66	90	85
TAS2R47	37	90	93	55	224	131
TASP1	153	169	260	238	289	214
TATDN2	1139	863	3093	812	1053	1308
TAX1BP1	988.5	1874.5	3256	547	1366.5	18417
TAZ	118.2	220	387.4	93.4	261.2	322.4
TBC1D1	254	232	1710	44	287	668
TBC1D10A	379	221	494	262	465	529
TBC1D10B	528	502	1274	1024	862	981
TBC1D12	160	218	499	29	137	292
TBC1D13	237	242	992	219	437	526
TBC1D14	946	967.333	2326.33	728.667	1311	3262.33
TBC1D15	231	330	788	249	471	678
TBC1D16	232	198	1422	421	337	972
TBC1D17	246	330	657	194	246	372
TBC1D20	538	427	1444	409	832	588
TBC1D22A	241	243	613	136	660	358
TBC1D22B	177	136	264	114	175	245
TBC1D23	170	285	526	192	313	742
TBC1D24	72	88	480	258	319	343
TBC1D25	100	132	227	118	343	273
TBC1D2B	516.5	446	1929.5	354.5	540.5	1499.5
TBC1D4	636	737	2028	512	945	638
TBC1D5	530	655	1280.33	135	782.667	615.667
TBC1D8	365	390	763	720	545	626
TBC1D8B	67	130	384	36	157	318
TBC1D9	518	394	1146	232	490	753
TBCB	177	272	731	211	345	272
TBCC	78	178	290	135	299	238
TBCCD1	91.5	195.5	324	104	348	239.5
TBCD	628	625	2379	910	662	911
TBCE	108	101	252.5	149.5	164.5	234.5
TBCEL	222	325	603.5	82	107	578.5
TBK1	214	216	511	249	271	448
TBKBP1	115	102	530	156	82	187
TBL1X	313	281	650	531	1207	637
TBL1XR1	1224	1621	3190	1754	3180	6851
TBL2	214	169	542	295	482	508
TBL3	296	159	580	326	322	503
TBP	148	144	275	105	181	321
TBRG1	220.5	293	756.5	66	226	444
TBRG4	428	357	1303	477	1256	557
TBX1	67	112	158	22	118	72
TBX15	242	184	1204	0	10	207
TBX2	81	98	772	104	52	122
TBX3	608	907.5	699.5	129	381.5	231
TBXAS1	76	103.333	337	38	75.3333	69.6667
TC2N	723.333	656.667	844.667	209.333	434.333	180
TCAP	3626	2499	5782	47	36	1188
TCEA1	57	59	120	80	187	314
TCEA2	63.5	130	218.5	4	77	105.5
TCEA3	264	334	595	79	304	226
TCEAL1	116	114.333	244.667	41	41	138.333
TCEAL4	226.5	292.75	374	198.75	218.75	356.5
TCEAL8	102.5	214.5	265.5	5	70	313
TCEB2	109	127.5	247	158.5	186.5	233.5
TCEB3	722	579	1495	496	583	1365
TCERG1	617	885.5	1252	885	860.5	815.5
TCF12	441.2	586.6	1430.4	233.8	615.6	1205.2
TCF19	164	155.5	452	288	331.5	378.5
TCF20	1488	1436.5	2241	1464.5	4271.5	3260.5
TCF3	299.5	168.5	684.5	548	557	460
TCF4	1108.5	1194	4401.5	614	991.5	2496
TCF7	89.5	67.1667	222.333	31.3333	129.5	104
TCF7L1	72	99	129	30	179	173
TCF7L2	113	131	291	89	169	234
TCFL5	83	98	205	86	336	544
TCHH	327	559	63	3	958	60
TCHP	158	293	346	270	246	248
TCIRG1	604.5	367	2500	2052	833.5	805
TCN2	62	55	414	34	88	80
TCOF1	428.5	296.167	765.167	749	704.333	537.5
TCP1	481.5	598	1014.5	684	1360.5	1036
TCP11L2	311	1067	828	95	227	431
TCTA	118	114	504	34	153	368
TCTN1	44.3333	131.667	138	72	64.6667	110.333
TCTN2	32	83	162	60	93	162
TCTN3	214	189	628	156	308	452
TDP1	127	191	361.5	151	445	383
TDRD3	286	586	452	123	209	235
TDRD7	170	192	437	51	273	434
TDRKH	32.5	31.5	81.5	51	51	148
TEAD1	1331	1318	5652	172	1281	1887
TEAD3	458	309	646	450	472	681
TEAD4	189	91.6667	716	251	229.333	179
TEC	117	141	172	25	45	33
TEF	272	356	1088	425	531	488
TEK	140	95	807	13	14	138
TELO2	346	340	1039	619	700	575
TENC1	695.667	498.667	2976.67	131.333	273	476.667
TEP1	771	718	3734	667	1530	2007
TERC	186	524	290	285	1149	259
TERF2	193	210	579	411	421	433
TERF2IP	359	338	835	539	454	581
TES	392.5	520	939.5	482	671	2420
TESK1	139	152	660	107	269	6893
TESK2	117	203	187	51	80	179
TET1	67	181	256	9	76	162
TET2	855.5	1015.5	1913	637	938	1538
TET3	1099	688	1625	1225	2100	2076
TEX10	318	270	585	164	529	683
TEX2	476	476	1615	414	496	950
TEX261	477	292	1246	390	615	1019
TEX264	181.667	140.667	486.333	160	166.667	248.333
TFAM	186	225	288	275	399	402
TFAP2A	401	419.333	247.667	309.667	830.333	821
TFAP2C	372	506	438	331	347	846
TFAP4	121	132	203	165	293	218
TFB1M	91	126	203	61	260	114
TFB2M	98	143	164	102	216	202
TFCP2	224	220	646	32	311	451
TFCP2L1	352	515	405	1219	1133	2685
TFDP1	247	258	477	307	367	514
TFE3	280	173	723	188	524	547
TFEC	53	86	235.5	33	84	73
TFG	393	437.5	731.5	217	646	1106.5
TFIP11	301	270	725	307	527	781
TFPI	250	215	1025	46	47	155
TFRC	960.5	1041	3222	3955.5	4501	3620.5
TGFA	328	604	703	578	678	1936.5
TGFB1	140	209	916	609	656	516
TGFB2	74	130.5	273	28	39	153.5
TGFB3	260	293	2469	114	234	1210
TGFBI	324	374	3792	1758	1289	4193
TGFBR1	842.5	1453	3085.5	609	2037	2364
TGFBR2	1819	1097.5	7882.5	372	410	1770
TGFBR3	703	735	1436	63	134	75
TGFBRAP1	208	218	645	118	304	307
TGIF1	121	186.125	302.875	159.75	530.25	257.625
TGIF2	197	143	332	457	384	410
TGM1	6394	4335	7579	2300	3358	232
TGM2	332.5	121.5	4974	142	175	574
TGM3	25839	23212	12766	1503	4477	64
TGM5	298	196.5	184.5	10	169.5	15
TGOLN2	1145	1151	4201	723	2789	3039
TGS1	205	258	436	272	511	947
TH1L	280	365	586	216	670	554
THADA	694	1202.5	1654.5	517	1426.5	1279
THAP1	29	57	107	66	64	167
THAP11	208	161	493	344	376	332
THAP3	36	26	67	50	58	45
THAP4	292	279	561	365	500	364
THAP5	81	133	201.5	102	170	313.5
THAP6	138	215	313	159	170	359
THAP9	50	66	80	69	114	95
THBD	1195	914	2021	617	1227	1153
THBS1	10292	4166	30882	1853	2570	3503
THBS2	915	794	7678	530	4046	7340
THBS3	349	580	2037	98	601	751
THBS4	1107	2949	9704	22	301	1799
THEM2	43	73	100	83	61	128
THEX1	181	164	316	81	144	211
THNSL1	49	85	75	46	122	110
THNSL2	136	112	283	87	30	281
THOC1	138	239	375	103	156	176
THOC2	787	1194	1324	546	1071.5	1786.5
THOC4	119	119	298	135	192	322
THOC5	240.5	194.5	765	266.5	567	619.5
THOC7	154	195	193	66	130	115
THOP1	233	196	653	516	378	230
THRA	191	209.5	735	191.5	637	290
THRAP3	1106	1400	2805	1282	1430	2115
THRB	145	98	360.333	110	54.6667	442.667
THSD1	66.5	77	420.5	154	192	390
THSD4	2514	1835	1888	78	1155	361
THSD7A	104	72	460	2	24	45
THTPA	157.333	161.333	548	120	205.667	237.333
THUMPD1	282	365	705	160	346	760
THUMPD2	60	96	121	51	128	126
THUMPD3	221	213.5	484	96	243	283.5
THY1	208	301	3759	409	226	930
THYN1	75.6	59.2	71	29.2	39.2	62.2
TIA1	727	1537	2161	530	1316	1652
TIAF1	556	393	1370	396	337	661
TIAL1	675.5	937	1389.5	523	1049	1191.5
TIAM1	1371	949	1610	1282	1376	1870
TICAM1	429	265	505	239	347	258
TICAM2	151	115	447	155	158	397
TIE1	189	178	2026	81	71	283
TIFA	149	230	254	105	123	157
TIGD5	101	61	212	294	159	550
TIMELESS	272	293	781	426	745	741
TIMM10	85	102	212	143	134	152
TIMM13	269	220	429	235	308	197
TIMM17A	234	281	545	247	330	522
TIMM17B	59	33	137	58	148	133
TIMM22	58	72	214	99	179	137
TIMM23	56	62	211	37	145	205
TIMM50	240	184	616	334	346	257
TIMP1	224	180	3376	138	481	406
TIMP2	1051	950	6255	633	824	1957
TIMP3	1801	1278	3816	390	1507	6740
TINAGL1	147	159	1038	428	460	1401
TINF2	563.5	440	1011	479	749	805.5
TINP1	67	85	63	56	66	52
TIPARP	478	792	649	283	876	1616
TIPRL	176	275.5	331.5	205	303.5	499.5
TIRAP	67	76	310	22	67	263
TJAP1	134	125	396	196	225	270
TJP1	2700	2923	4535.5	2236.5	2025.5	4138.5
TJP2	841.5	761	1333.5	528	716	1704
TK1	127	95	259	418	170	302
TK2	160	179	515	103	96	194
TKT	1413	941.333	1371	1372.33	2315.67	886.333
TLE1	133	75	235	39	126	166
TLE2	205	190	371	87	68	52
TLE3	1230.33	905	2655.67	1420	1441.67	2076
TLE4	272	321	589	134	395	895
TLK1	242.667	378.333	450.667	380.667	414	621.333
TLK2	69	75	139	54	91	143
TLL1	127	68	224	2	3	426
TLN1	3791	2718	18888	1654	5000	153799
TLN2	268	181	750	157	291	442
TLR2	54	139	596	99	165	418
TLR3	82	74	72	0	22	103
TLR4	195.667	179.667	1391.33	10	136.333	272.667
TLR5	111	125	207	47	108	119
TM2D1	47	117	189	98	142	174
TM2D2	93.75	157.5	424.75	105.5	119.25	230
TM2D3	91	116	241.5	55	137.5	236
TM4SF1	813	1683	1750	1360	3108	4834
TM4SF19	9	36	32	130	242	374
TM7SF2	147	75	144	201	78	46
TM7SF3	556	596	821	300	514	895
TM9SF1	390.5	431.5	1214	271	997.5	1231.5
TM9SF2	912	1049	2039	1201	880	2574
TM9SF3	1603	1681	3836	1743	2908	5146
TM9SF4	571	588	1459	607	1069	1646
TMBIM1	1915	1641	4265	3013	3297	5912
TMBIM4	122	225	388	220	177	275
TMBIM6	2242	2767.5	4991	1234.5	5173.5	6728.5
TMC6	325.5	352.5	1139.5	658.5	513	858
TMC8	109	132	524	65	198	231
TMCC1	439.333	367.333	1100.67	482.333	498.333	1878.67
TMCC2	77	86	190	165	215	362
TMCC3	180	283	787	105	78	666
TMCO3	275	406	1249	483	504	903
TMCO4	153	179	318	122	100	250
TMCO6	95	56	110	50	85	77
TMCO7	430	353	1007	384	786	760
TMED1	64	97	327	72	77	259
TMED10	1044	1504	2906	1650	2574	3457
TMED2	1013	1302	3228	1950	1840	4438
TMED5	411	536	1327	604	623	1232
TMED7	483	594	1479	790	669	1412
TMED9	411	408	1467	799	684	831
TMEM101	213	150	539	248	221	396
TMEM102	136	32	77	92	93	170
TMEM103	128	154	360	27	114	204
TMEM104	91	79	421	229	324	329
TMEM106A	86	107	582	49	122	223
TMEM106B	485	1084.5	1415	237	852.5	1448
TMEM106C	166	169	281	108	509	496
TMEM107	194.5	400	411.5	1202	435	560.5
TMEM109	611	679	1277	1413	583	868
TMEM117	108	180	246	77	256	381
TMEM120B	46	67	233	76	165	146
TMEM123	1041	1478	2321	1457	2217	3585
TMEM125	51	56	116	24	48	67
TMEM127	765	844	2297	678	1070	1539
TMEM129	255.5	200	760	226	408.5	559
TMEM131	940	1127	2049	460	1048	1569
TMEM132A	233.5	171	977	1715	1178	1675.5
TMEM134	176.667	226	268.667	233	232.667	279
TMEM135	106	158	266	24	46	245
TMEM140	85	63	307	17	16	87
TMEM141	120	130	324	127	502	487
TMEM144	55	77	188	7	88	148
TMEM14A	69	44	46	108	144	82
TMEM154	767	887	965	419	415	1240
TMEM159	213	267	311	111	494	515
TMEM161A	103	105	561	298	209	348
TMEM161B	81	209	168	107	127	82
TMEM165	598	776	1429	575	738	1586
TMEM167B	240	343	587	297	337	812
TMEM168	354	628	881	168	656	1150
TMEM170A	56	70	147	82	185	179
TMEM170B	98	150	655	13	33	79
TMEM173	360	328	1237	148	307	278
TMEM176A	90	102	935	0	126	167
TMEM176B	83.8	140	1212	41.2	170.6	250.8
TMEM177	37	32	96.3333	74.3333	87.3333	106
TMEM179B	118	183	327	210	234	363
TMEM18	109	146	313	64	348	294
TMEM180	35	24	99	62	89	42
TMEM181	504	506	1238	493	1042	1494
TMEM182	184	289	652	36	61	88
TMEM184A	1661	1528	1345	984	1495	626
TMEM184B	360	296	1415	745	1081	1152
TMEM184C	244	225	688	372	296	642
TMEM185B	139	186	360	275	440	346
TMEM186	36	33	45	60	71	81
TMEM189	417	279	627	900	960	1578
TMEM19	194	218	516	209	286	698
TMEM192	115	127	238	100	146	333
TMEM194A	244.5	277	563	246	542.5	660.5
TMEM199	158	107	225	282	251	455
TMEM2	687.5	267.5	2714	263	393	1557.5
TMEM200B	96	34	214	154	95	278
TMEM201	110	100	241.5	176.5	261	135
TMEM203	139	72	346	73	254	416
TMEM206	31	26	122	56	82	128
TMEM208	59	77	257	260	281	367
TMEM209	105	155	254	173	545	526
TMEM214	700.5	407	2487.5	668	1110.5	1506
TMEM218	51	93	181	23	30	145
TMEM219	141	165	444	239	393	275
TMEM222	167	157	350	155	193	358
TMEM30B	142	204	136	216	379	393
TMEM32	203	327	580	237	750	567
TMEM33	385	403	765	238	618	1174
TMEM37	30	54	313	63	143	169
TMEM38B	109	215	1010	30	344	207
TMEM39A	187	253	828	335	381	977
TMEM39B	110	80	197	95	109	158
TMEM40	481	1072	744	124	240	275
TMEM41A	221	188	500	269	715	572
TMEM41B	128	239	212	113	175	346
TMEM43	1268	1170	2935	621	1273	1497
TMEM44	26.5	79	320	65	87	193
TMEM45A	207	157	272	984	668	1497
TMEM45B	241	224	299	106	268	217
TMEM47	99	139	548	27	65	100
TMEM48	244	181	282	243	322	331
TMEM49	1503	2024	4235	1233	2094	3859
TMEM50A	310	391	1012	295	347	998
TMEM50B	165	257	416	157	102	341
TMEM51	108.5	91.5	174.5	137.5	266.5	261
TMEM55B	154	178	431	146	220.5	259.5
TMEM56	82	172	157	3	12	39
TMEM57	384	519	907	251	192	705
TMEM59	898	1489	2123	742	1058	1739
TMEM62	79	127	218	59	118	88
TMEM63A	538	413	1124	699	767	620
TMEM63B	505	424	1125	546	1246	1481
TMEM63C	46	102	62	723	590	222
TMEM64	182	536	640	179	578	1206
TMEM65	320	590	1022	446	565	1826
TMEM66	512	725	1871	604	816	1057
TMEM67	118	264	184	250	216	356
